trip_id,t1,t2
23341,1508298040.5899143,1508297287.1243558
19520,1508290640.262755,1508291528.0694172
19757,1508290862.7426908,1508291660.3076897
19311,1508291408.5506992,1508290224.2853642
19908,1508291075.9120095,1508291894.9417114
21775,1508295645.8890116,1508294356.3144476
21463,1508293480.0926101,1508294312.3527396
19444,1508291430.228625,1508290178.3282866
19565,1508291786.5259132,1508290508.1683185
1266326,1510719459.6253226,1510718774.9808643
19468,1508291677.5465233,1508290094.2977443
20081,1508291985.8595915,1508290982.3801198
19697,1508291918.450172,1508290693.1989603
20851,1508292019.56279,1508293028.9395561
19785,1508292176.2964826,1508291097.8741286
19941,1508291606.5859783,1508292481.4718096
23417,1508298324.7332976,1508299091.8120148
19977,1508292183.7744472,1508291198.052192
20806,1508292963.1455605,1508291684.8587923
20091,1508292581.0101054,1508291568.2474265
20965,1508294418.5563188,1508292783.5535052
1266253,1510719669.8608758,1510718863.6696904
36998,1508331114.384711,1508332332.9503915
1266329,1510719747.4264889,1510718627.550953
20234,1508291970.7356198,1508292931.227064
23415,1508298957.817067,1508298023.8092327
20378,1508292181.1409397,1508293241.7123692
20180,1508292900.8016756,1508291871.2814956
20539,1508292300.8204124,1508293258.3974469
21040,1508293609.084329,1508292509.7347426
25478,1508304905.1538773,1508304372.9046261
21906,1508294757.3536208,1508295620.5289824
23094,1508298499.7380536,1508297744.211236
23313,1508298602.6463966,1508299418.72521
25270,1508303636.459638,1508303138.0938034
1357230,1511095313.954002,1511094263.3537662
21406,1508295027.9044316,1508294042.8387606
29571,1508323623.4513597,1508322782.5741858
25759,1508305651.7495959,1508304942.0887325
21487,1508295438.3664186,1508294227.106301
22055,1508295846.407154,1508294376.525341
23792,1508299009.9004977,1508299737.1541827
22667,1508295952.9313102,1508296716.23834
1368374,1511119701.3239644,1511118487.6826077
22382,1508296696.4517756,1508295945.2327719
22125,1508295717.675572,1508296563.8030212
23135,1508299118.6880746,1508298449.0828474
23804,1508299661.1272883,1508298920.261229
26029,1508306078.5740182,1508305716.1296566
22045,1508296629.3584511,1508295473.5590508
1357127,1511094729.3537877,1511094195.2994018
21794,1508296485.806722,1508295153.4178767
25656,1508303551.0372047,1508304182.9853637
22915,1508297609.3221717,1508296698.382549
26702,1508308994.1053472,1508309603.8276227
23210,1508297260.319416,1508297864.5262084
23222,1508298541.7332613,1508299416.4052405
22556,1508296669.5637393,1508297444.3618627
24529,1508300667.6939325,1508301480.5847137
22504,1508296830.5526807,1508295831.8778882
1306242,1510963130.4487994,1510964038.7933283
36540,1508331909.0530922,1508330654.0799472
22739,1508297155.770051,1508297824.0527124
23463,1508299294.2056792,1508298443.6497393
25308,1508303413.486929,1508304153.2206504
30182,1508324058.4068239,1508323196.214399
24310,1508301044.3840733,1508300314.7010071
25359,1508303480.4819386,1508304189.7888026
25294,1508304236.764086,1508303823.1289237
26570,1508307654.499557,1508308322.5665932
28114,1508320939.5908628,1508320201.8715768
23974,1508300494.2389796,1508299872.3498003
25119,1508303304.9712865,1508304070.026922
24354,1508300592.5833042,1508301399.3600776
27625,1508318981.2738247,1508319640.7642798
24114,1508300407.8286555,1508301328.1081557
24503,1508301614.3265042,1508301160.7585864
30668,1508323813.6141365,1508322882.3490424
23992,1508300642.5395384,1508299955.1908953
25437,1508304019.6545606,1508304652.5140905
26279,1508307125.8618667,1508290494.9482303
24116,1508301136.2911754,1508300196.7012262
24536,1508301320.2203627,1508300981.0810094
24846,1508301407.9154098,1508302046.1520221
1240319,1510682316.9550025,1510681320.1026556
24237,1508301012.1214914,1508301877.0971398
24386,1508301177.7409813,1508301920.156721
26328,1508307882.8125262,1508307424.021929
28189,1508320434.719591,1508321268.0249753
25463,1508304656.3261082,1508303920.2836535
25129,1508302682.5348537,1508302099.7371504
26095,1508304895.7687552,1508305320.74372
24678,1508301777.660575,1508302481.9245121
1266036,1510718655.2653522,1510719381.784568
25087,1508302449.494774,1508303077.7099602
41639,1508338268.6964178,1508337363.7962544
24623,1508302513.0911193,1508301654.9049017
24783,1508302721.2350178,1508301928.5015886
26425,1508306624.6938763,1508306297.6350195
29537,1508322495.4031365,1508322263.1087782
32593,1508326121.540085,1508327025.8612921
26704,1508309462.6669688,1508308951.4962845
32819,1508326829.3535347,1508325835.3695188
1240634,1510681888.2726562,1510682737.5680108
26856,1508310707.9404533,1508311245.2360907
26899,1508313117.1588852,1508312561.233242
26903,1508312512.112676,1508313017.7926953
40341,1508336261.3965027,1508335429.7784805
27780,1508319637.9107969,1508318999.4071274
27026,1508314480.690415,1508315079.9264028
1324940,1511015047.7649739,1511014371.5558367
31581,1508324691.88146,1508323674.374747
27124,1508316191.3414435,1508316804.967906
27825,1508319730.294281,1508320442.5798764
27126,1508316983.132403,1508316474.2885487
1408741,1511202491.478093,1511203342.0474958
29873,1508323588.7715273,1508322734.4568832
29118,1508322596.4093637,1508321847.8112376
27517,1508318653.349859,1508318812.4585574
35043,1508328892.2808974,1508330505.7684395
29556,1508322878.7610826,1508323588.794194
29401,1508322043.781497,1508321258.4922304
29464,1508322682.6672592,1508322104.0368907
30626,1508323552.5254323,1508324370.3518622
28427,1508321217.131189,1508320461.1770117
31239,1508325752.400651,1508324936.4331229
29561,1508322938.3140345,1508322428.8357573
28567,1508321069.7712,1508321809.795275
28651,1508321451.0588086,1508322093.067296
28636,1508322328.9034872,1508321501.3825343
28927,1508321360.3867843,1508321981.8598323
33002,1508327055.7558627,1508327931.5622013
28599,1508321614.9858599,1508321032.3690922
31867,1508325724.8677807,1508326549.48763
29611,1508324310.0238724,1508323408.7041645
1325117,1511015142.2733157,1511015845.6188571
32554,1508326578.1331997,1508327665.2475898
29649,1508322414.555651,1508321521.6962764
1375833,1511133222.398664,1511133960.2941058
1325348,1511015814.0871117,1511015080.1428816
38056,1508333733.1824028,1508332686.9182231
29876,1508323156.6064456,1508323833.1345468
1325462,1511015397.900232,1511016363.10378
38521,1508332598.9480066,1508333830.2303596
30886,1508323691.2551398,1508324629.440474
30017,1508323222.7411754,1508323942.116198
29616,1508323335.4812655,1508322540.6283705
34371,1508328621.7506077,1508329730.9045467
41055,1508335435.5792358,1508336380.543712
32958,1508326419.9595547,1508327372.517762
31142,1508324277.0792108,1508325010.3360298
33079,1508327005.5352612,1508327459.372023
47468,1508346720.2588863,1508348106.1006277
34195,1508328810.987281,1508324202.3232982
31779,1508326487.8094642,1508325430.1484294
30496,1508323782.9917402,1508324635.0280805
40715,1508336014.5471096,1508335047.8166149
30223,1508324144.3521948,1508323302.990647
1325882,1511016323.4104486,1511015604.8232603
31907,1508326619.931474,1508325412.8948383
30765,1508324181.8955123,1508324972.8860784
34673,1508328923.9628265,1508329904.1793194
35903,1508329482.9474277,1508330620.221
37342,1508332308.11042,1508333471.2151792
30373,1508324387.6931908,1508323599.0761094
30974,1508324411.8563616,1508325155.1933794
1293737,1510947897.0497334,1510948734.193387
34735,1508329762.8202643,1508329169.5362709
31866,1508324594.648019,1508325471.37423
30834,1508325659.73693,1508324742.4428802
32084,1508325049.7128205,1508325934.9871025
30579,1508324566.9169083,1508323768.2890034
39014,1508334131.9694285,1508333471.1576896
30960,1508324508.6178272,1508325399.4350705
36712,1508332669.0797637,1508331443.927447
32154,1508325561.7966847,1508326261.640352
33360,1508326844.573665,1508327804.0743299
32237,1508326213.9700756,1508327075.364057
38434,1508333928.7599502,1508332855.2446826
32376,1508326305.6847942,1508327146.7448385
1266984,1510720698.9094076,1510720109.3301604
1295085,1510948709.6235323,1510949596.8045094
31254,1508324852.4452949,1508325805.9730585
58824,1508361944.3276277,1508363702.5092213
30792,1508325028.410217,1508324311.7454512
32517,1508326330.701131,1508327304.990318
32538,1508326394.6702151,1508325220.313531
33867,1508327676.6207972,1508326758.57575
31210,1508325328.5496426,1508324339.1330616
31803,1508325604.4697807,1508326394.8441272
31836,1508324939.7927072,1508324140.1721113
41193,1508335826.641475,1508336709.4238489
1240712,1510682509.1564357,1510681674.492227
32862,1508326749.9790509,1508327696.7126164
33946,1508327415.753609,1508328636.6490698
33956,1508328206.718939,1508327308.7582154
1266777,1510720787.66849,1510719929.3324263
32510,1508327380.0353706,1508326330.3199172
32712,1508327542.4824154,1508326361.0151343
32825,1508327628.2422333,1508326627.1710858
36627,1508330550.0537753,1508331795.136051
1241170,1510682592.852187,1510683469.986521
34545,1508327985.81572,1508328846.4374242
32942,1508327877.3619525,1508327035.0445988
33169,1508327224.0755782,1508328041.2980053
33242,1508327977.87365,1508327232.7197099
34779,1508329374.7570593,1508330464.2764404
33487,1508327538.6678169,1508328439.1952603
40324,1508335761.362816,1508334776.892951
33752,1508327698.334294,1508328548.6020067
43224,1508341441.974124,1508340257.0421906
1267552,1510721572.5616655,1510722225.9385822
36169,1508330088.150375,1508331190.0962996
42572,1508337719.908178,1508338795.1910462
1266921,1510721341.636932,1510720605.7296226
46738,1508344563.4421265,1508345525.2379224
36134,1508330870.6805968,1508329964.8804333
35316,1508329893.4476004,1508331253.762265
56381,1508360161.5977478,1508358426.8500235
34925,1508329190.0024316,1508328111.350935
1267584,1510722238.220638,1510721691.5161965
1267127,1510721298.8306231,1510721978.082956
33342,1508328431.5757785,1508328277.710062
34929,1508328531.325429,1508329486.8686366
1267121,1510721606.5336874,1510720954.8062482
33912,1508328140.6826332,1508328999.8555686
1266791,1510720110.911096,1510720813.0159307
33589,1508328629.7069693,1508327666.2779934
35210,1508329591.2216218,1508328750.9553065
1266308,1510719466.9160764,1510720227.7623248
33779,1508328922.2209508,1508328679.3383172
42457,1508338270.2931843,1508339388.4925137
34402,1508328730.351111,1508329813.787118
34065,1508329081.0367124,1508328032.2666128
39043,1508333383.0201457,1508334574.6280096
35561,1508329897.7317479,1508328732.3251734
51817,1508353797.2153413,1508354643.7252545
34329,1508329280.1755526,1508328395.196034
35276,1508329980.3429286,1508331037.887534
35059,1508330329.3989491,1508329250.558845
45483,1508342427.041196,1508343506.0551639
1266559,1510720027.197473,1510720720.807544
41593,1508337615.1699626,1508336690.7675855
36302,1508331013.1987903,1508332072.0735734
35958,1508331611.4132843,1508331115.2282557
40707,1508337020.515998,1508335695.7769315
1241844,1510683577.8084388,1510682784.2386937
35571,1508331180.1624508,1508329969.3991425
36082,1508331640.9712665,1508329172.5581813
39398,1508333828.611587,1508334851.0927572
35562,1508330981.05529,1508329489.803656
36219,1508331802.422287,1508330412.1759286
43243,1508341296.8236635,1508339736.42791
40095,1508333998.3780518,1508335015.2748168
1266763,1510720284.4420934,1510720844.758779
51685,1508353020.417412,1508353927.0417624
1266556,1510720305.974182,1510719638.8936703
1240574,1510682376.1455612,1510681365.110018
39624,1508334962.370236,1508333734.961593
1267010,1510720656.4123397,1510721277.2968864
1266571,1510720399.0093699,1510720090.9539173
41673,1508336392.4631243,1508337350.9593806
1267138,1510720849.45652,1510721344.4176126
37096,1508332241.8184247,1508330944.070879
1191351,1510595156.540938,1510595966.9169102
40399,1508335201.303673,1508334330.4429586
39516,1508334755.391023,1508333513.8426077
36397,1508331249.6024735,1508332873.8339076
37620,1508331727.568656,1508332967.2353873
38034,1508332962.326308,1508331597.7025735
39597,1508333588.8638744,1508334732.0160425
38858,1508334857.6504626,1508333467.0982556
63948,1508369484.6395643,1508370777.2560065
39706,1508333714.2505748,1508334765.8377397
40043,1508335933.00849,1508334869.3739438
37238,1508333172.7912552,1508331770.1501718
39784,1508334375.157237,1508335272.2477903
1389216,1511176264.359128,1511176898.382709
38052,1508333113.0180407,1508331810.2382462
39841,1508333765.1156325,1508334991.7766361
46606,1508346655.6979768,1508345469.413974
84404,1508439890.8748596,1508438790.2087898
39947,1508335037.5540643,1508333965.379599
37368,1508332380.102828,1508333499.0169933
36499,1508331464.6179867,1508332933.155856
37967,1508333548.5344658,1508332365.2222989
42622,1508340069.5251698,1508339065.5398018
38496,1508333305.5141392,1508332780.6710768
40244,1508334202.1341267,1508335128.4613075
55116,1508358391.169031,1508356748.091684
40506,1508335182.82858,1508336177.911063
1409063,1511203033.5283737,1511203799.941343
1326018,1511016352.4383893,1511017196.9213712
43044,1508339974.7897491,1508338703.7366917
49947,1508350207.2021224,1508351681.7944732
41092,1508336571.2141824,1508335714.3342395
41491,1508336159.2945795,1508336934.070009
41353,1508335919.630986,1508336898.2502363
44136,1508341683.180057,1508340219.2246377
41277,1508336750.4135208,1508335969.634152
41561,1508337177.990678,1508336383.9178042
50395,1508352017.4191585,1508351199.1421206
1280708,1510754736.20972,1510753579.682091
1326275,1511017142.2474086,1511016489.5090852
73394,1508388508.7465174,1508387695.5601373
41481,1508336715.89631,1508337638.7969153
1280895,1510754634.4465287,1510753580.70304
72831,1508386490.806588,1508387627.816137
43057,1508338620.4879167,1508339846.8559823
41677,1508336980.0452373,1508338135.5426397
41578,1508338017.5250528,1508337237.2144086
49374,1508350427.0506017,1508351916.5832553
41842,1508336924.2655168,1508337934.8337448
41912,1508338617.8058548,1508337727.0454187
1325705,1511016216.6015182,1511017380.9477327
62060,1508365876.278676,1508367484.4673488
73305,1508388040.6061563,1508387284.6686385
50043,1508350480.1189868,1508351976.7186508
46566,1508346004.522159,1508344994.7614295
46931,1508346381.9124799,1508344941.0184236
1325571,1511016287.2256465,1511017125.8511803
1325356,1511016022.63416,1511015309.9542058
61368,1508366176.5890667,1508364403.5674503
1326014,1511016911.5258675,1511017637.7743707
50236,1508351769.388288,1508350617.0580287
1325795,1511015763.1563294,1511015015.3467925
44070,1508342506.0646935,1508341059.032976
70536,1508380028.1636322,1508381221.892704
46449,1508344244.1002898,1508345465.3298557
50461,1508351569.400223,1508350511.3136425
44614,1508341881.5071795,1508343332.5083668
45397,1508342380.81514,1508343521.0525866
44664,1508341182.6987076,1508342744.587914
44961,1508341644.536252,1508343039.7173417
46979,1508346811.6610801,1508344120.1463797
1326250,1511017309.496928,1511017934.6961358
1325968,1511017217.3657656,1511016564.4364746
1293685,1510948559.356369,1510947695.3631577
45418,1508342253.254641,1508343388.0671322
1294296,1510948186.7956643,1510949111.7783499
45389,1508342927.3357408,1508344206.4029477
112071,1508495482.2790394,1508496841.1961381
54442,1508357172.8142216,1508358178.7498972
1295151,1510949698.9744911,1510948802.9512758
45746,1508343047.7034278,1508344441.7456522
45560,1508342470.8025565,1508343753.3111587
44803,1508344445.8101022,1508343183.8217354
45648,1508343464.1304784,1508344580.5084949
45290,1508344326.2670667,1508342767.6304793
1294036,1510948347.8830051,1510949410.857783
50990,1508352588.9886727,1508353522.175495
1294095,1510948438.6779041,1510949478.468528
1295486,1510949990.87523,1510948910.7714221
51089,1508351868.6696174,1508352820.0508006
45626,1508344991.0922372,1508343885.8337152
45822,1508344745.0364301,1508343343.9752557
47249,1508347313.9505486,1508345942.6267178
